Clock resolution: 0.000000001
test	loop	time	iterations	periteration
getppid	0	1.062551916	2974155	0.000000357
getppid	1	1.062558721	2974062	0.000000357
getppid	2	1.062564254	2974200	0.000000357
getppid	3	1.062561350	2974180	0.000000357
getppid	4	1.062550901	2974071	0.000000357
getppid	5	1.062567490	2974220	0.000000357
getppid	6	1.062561787	2974071	0.000000357
getppid	7	1.062557895	2974074	0.000000357
getppid	8	1.062557083	2974172	0.000000357
getppid	9	1.062559537	2974329	0.000000357
