Clock resolution: 0.000000001
test	loop	time	iterations	periteration
getppid	0	1.062577608	6472359	0.000000164
getppid	1	1.062539416	6472168	0.000000164
getppid	2	1.062578647	6472289	0.000000164
getppid	3	1.062591183	6471120	0.000000164
getppid	4	1.062593082	6472527	0.000000164
getppid	5	1.062539214	6472080	0.000000164
getppid	6	1.062540480	6472110	0.000000164
getppid	7	1.062540988	6472184	0.000000164
getppid	8	1.062539842	6472219	0.000000164
getppid	9	1.062539642	6472154	0.000000164
