Clock resolution: 0.000000001
test	loop	time	iterations	periteration
getppid	0	1.059684807	3054049	0.000000346
getppid	1	1.060039641	3054861	0.000000347
getppid	2	1.059992333	3054044	0.000000347
getppid	3	1.025500556	2955873	0.000000346
getppid	4	1.062498138	3061885	0.000000347
getppid	5	1.061945145	3060173	0.000000347
getppid	6	1.061996080	3060634	0.000000346
getppid	7	1.061997227	3060375	0.000000347
getppid	8	1.061998165	3060824	0.000000346
getppid	9	1.056047080	3043113	0.000000347
