Clock resolution: 0.000000001
test	loop	time	iterations	periteration
getppid	0	1.032791823	2548619	0.000000405
getppid	1	1.062007823	2621097	0.000000405
getppid	2	1.062004969	2621225	0.000000405
getppid	3	1.062060213	2621260	0.000000405
getppid	4	1.061981945	2621007	0.000000405
getppid	5	1.061995794	2620334	0.000000405
getppid	6	1.063120191	2623891	0.000000405
getppid	7	1.061868503	2620643	0.000000405
getppid	8	1.061983187	2620955	0.000000405
getppid	9	1.062036572	2621125	0.000000405
