Clock resolution: 0.000000001
test	loop	time	iterations	periteration
getppid	0	1.062540521	6271939	0.000000169
getppid	1	1.062579824	6272611	0.000000169
getppid	2	1.062577937	6271733	0.000000169
getppid	3	1.062589362	6272707	0.000000169
getppid	4	1.062541062	6270360	0.000000169
getppid	5	1.062585787	6272101	0.000000169
getppid	6	1.062586728	6272179	0.000000169
getppid	7	1.062575664	6272166	0.000000169
getppid	8	1.062590711	6272445	0.000000169
getppid	9	1.062579788	6272327	0.000000169
