Clock resolution: 0.000000001
test	loop	time	iterations	periteration
getppid	0	1.062582413	6272561	0.000000169
getppid	1	1.062600641	6271909	0.000000169
getppid	2	1.062611810	6272563	0.000000169
getppid	3	1.062602530	6268068	0.000000169
getppid	4	1.062580698	6273260	0.000000169
getppid	5	1.061962169	6269154	0.000000169
getppid	6	1.062018433	6269519	0.000000169
getppid	7	1.059106837	6252581	0.000000169
getppid	8	1.061886225	6268534	0.000000169
getppid	9	1.061993192	6269652	0.000000169
